experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,264,-359.2035,2.2202716,0.6726214,0.0,1.0,5.0
task8_random_1,265,-356.46982,1.2763324,0.45672882,0.0,1.0,3.0
task8_random_1,266,189.40128,0.5216727,0.21692139,0.0,0.0,200.0
task8_random_1,267,-198.40424,0.9953967,0.40866202,0.0,1.0,11.0
task8_random_1,268,158.89264,1.6756114,0.5988464,0.0,1.0,21.0
task8_random_1,269,-390.82877,0.8438179,0.40925133,0.0,1.0,19.0
task8_random_1,270,916.978,1.4875176,0.519915,1.0,0.0,27.0
task8_random_1,271,231.56683,1.6648724,0.41984597,0.0,1.0,16.0
task8_random_1,272,323.42798,2.7411387,0.63083845,0.0,1.0,21.0
task8_random_1,273,1029.3942,2.0287998,0.55177474,1.0,0.0,51.0
task8_random_1,274,937.7595,3.0792215,0.5511814,1.0,0.0,12.0
task8_random_1,275,167.61766,1.1772312,0.47428113,0.0,1.0,46.0
task8_random_1,276,1012.08325,2.8883958,0.55290407,1.0,0.0,25.0
task8_random_1,277,-210.54665,1.8488537,0.5442995,0.0,1.0,2.0
task8_random_1,278,-250.20389,3.1378577,0.43433642,0.0,1.0,10.0
task8_random_1,279,-361.06116,1.5671815,0.6336401,0.0,1.0,11.0
task8_random_1,281,1075.4672,1.2937113,0.87857974,1.0,0.0,116.0
task8_random_1,282,863.2964,1.4427592,0.9199314,1.0,0.0,38.0
task8_random_1,283,193.33214,1.2434378,0.7390648,0.0,1.0,17.0
task8_random_1,284,138.07153,2.0114095,0.6600207,0.0,1.0,29.0
task8_random_1,285,205.68666,1.6945915,0.47924337,0.0,1.0,12.0
task8_random_1,286,894.4896,1.4703615,0.79305255,1.0,0.0,20.0
task8_random_1,287,7.6264954,1.1852666,0.8430838,0.0,1.0,120.0
task8_random_1,288,852.64014,1.5826151,0.6946744,1.0,0.0,27.0
task8_random_1,289,875.2393,1.5870575,0.48070306,1.0,0.0,10.0
task8_random_1,290,187.41643,0.9430086,0.38128212,0.0,1.0,31.0
task8_random_1,291,204.66962,0.91718155,0.5263703,0.0,1.0,130.0
task8_random_1,292,37.114067,0.46396282,0.53373194,0.0,0.0,200.0
task8_random_1,293,849.55786,1.7349077,0.5301223,1.0,0.0,21.0
task8_random_1,294,917.9921,1.4218019,0.48560727,1.0,0.0,17.0
task8_random_1,295,-242.0901,3.7661762,0.48624092,0.0,1.0,2.0
task8_random_1,296,1093.0293,2.15105,0.53133744,1.0,0.0,33.0
task8_random_1,297,884.8345,1.5278585,0.8630109,1.0,0.0,53.0
task8_random_1,298,-208.3972,2.5240974,0.21830074,0.0,1.0,3.0
task8_random_1,299,148.42456,2.5511317,0.6642463,0.0,1.0,20.0
task8_random_1,301,-540.4337,0.27592406,0.31677198,0.0,1.0,162.0
task8_random_1,302,1000.1791,1.719555,0.56518924,1.0,0.0,31.0
task8_random_1,303,-253.41582,0.5106836,0.3115502,0.0,0.0,200.0
task8_random_1,304,436.67017,1.5278195,0.4623749,0.0,1.0,102.0
task8_random_1,305,-550.9928,0.39861473,0.3456532,0.0,1.0,128.0
task8_random_1,306,-356.64337,1.290822,0.35984397,0.0,1.0,7.0
task8_random_1,307,1039.844,2.082472,0.39357278,1.0,0.0,39.0
task8_random_1,308,-343.67587,1.8180976,0.6885167,0.0,1.0,3.0
task8_random_1,309,853.75055,1.7986264,0.7908842,1.0,0.0,23.0
task8_random_1,310,1203.9531,2.512576,0.481268,1.0,0.0,29.0
task8_random_1,311,-195.13565,1.3686115,0.34166595,0.0,1.0,13.0
task8_random_1,312,247.88834,1.8777951,0.7771031,0.0,1.0,16.0
task8_random_1,313,-352.1771,2.162993,0.5104049,0.0,1.0,2.0
task8_random_1,314,-210.27072,2.0217576,0.49653894,0.0,1.0,2.0
task8_random_1,315,193.19495,2.6056323,0.76812375,0.0,1.0,9.0
task8_random_1,316,213.12851,1.8150048,0.6008033,0.0,1.0,26.0
task8_random_1,317,891.5639,1.6134142,0.6053635,1.0,0.0,25.0
task8_random_1,318,253.12482,1.1218699,0.22871737,0.0,1.0,64.0
task8_random_1,319,1009.84656,2.2597682,0.64829445,1.0,0.0,28.0
task8_random_1,321,1020.5768,2.3133087,0.5863487,1.0,0.0,22.0
task8_random_1,322,946.1449,1.5317191,0.7812019,1.0,0.0,48.0
task8_random_1,323,694.76355,1.2882106,1.0127044,1.0,0.0,110.0
task8_random_1,324,801.2344,1.1621443,1.0000103,1.0,0.0,94.0
task8_random_1,325,914.2536,1.4974,0.63043827,1.0,0.0,42.0
task8_random_1,326,962.1025,1.4075758,0.40006682,1.0,0.0,32.0
task8_random_1,327,-296.5659,0.6201886,0.16564757,0.0,1.0,42.0
task8_random_1,328,201.96341,2.1612506,0.7056545,0.0,1.0,34.0
task8_random_1,329,-212.0235,2.3939385,0.8029675,0.0,1.0,9.0
task8_random_1,330,996.77563,2.8003674,0.6232819,1.0,0.0,21.0
task8_random_1,331,-350.19724,0.41482398,0.38521698,0.0,0.0,200.0
task8_random_1,332,776.8559,1.6243532,0.92877734,1.0,0.0,97.0
task8_random_1,333,255.87315,1.3940414,0.5437165,0.0,1.0,15.0
task8_random_1,334,872.8508,1.5339919,0.33104056,1.0,0.0,15.0
task8_random_1,335,-349.77957,2.2081885,0.43793622,0.0,1.0,1.0
task8_random_1,336,-705.5073,0.45299354,0.32426336,0.0,1.0,183.0
task8_random_1,337,140.22122,1.1778207,0.5201899,0.0,1.0,29.0
task8_random_1,338,121.94556,1.8750634,0.50851643,0.0,1.0,52.0
task8_random_1,339,-233.72842,0.9046224,0.44189876,0.0,1.0,28.0
